DATASET,Index,WellID,Well Name,Loop,Channel,fps,version,HROI Change Intensity,Harmonic Intensity,Heart size,Intensity/Harmonic Intensity (top 5 %),Movement detection max,SNR,SNR Top 5%,Signal Intensity Top 5%,Signal intensity,Signal regional prominence,Stop frame,empty frames,Heartrate (BPM),ground truth,error
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,39,WE00039,D010,LO001,CO6,24,v1.3.1(feb22-region),483.2449015,4355.590086,5737,126.9347268,5271,0.4018263,0.598915705,552876,90985,0.9070943,240,0,228,226.4,1.6
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,38,WE00050,E002,LO001,CO6,13,v1.3.1(feb22-region),483.2833145,5268.905503,5298,59.77567655,5849,0.371418563,0.583029512,314952,49962,0.869573424,130,0,168,166.2,1.8
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,77,WE00077,G005,LO001,CO6,24,v1.3.1(feb22-region),484.0284281,121143.0801,2990,25.08234277,7967,0.480018873,0.634871983,3038552,458393,0.885284281,240,0,102,99.1,2.9
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,81,WE00094,H003,LO001,CO6,13,v1.3.1(feb22-region),484.1643605,5501.421937,5348,97.68271947,7338,0.546126781,0.873766561,537394,90271,0.901832461,130,0,150,151,1
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,102,WE00032,C008,LO002,CO6,13,v1.3.1(feb22-region),484.3350218,3028.059989,7107,82.94733042,8531,0.385797311,0.659236652,251169,40438,0.883635852,130,0,162,162.2,0.2
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,155,WE00083,G011,LO002,CO6,13,v1.3.1(feb22-region),484.6052358,151794.6499,5768,11.17653939,5822,0.564127467,0.910772542,1696539,219143,0.905859917,130,0,96,97,1
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,7,WE00007,A007,LO001,CO6,13,v1.3.1(feb22-region),484.7381381,5237.164882,6660,85.82294548,6920,0.495323743,0.866866061,449469,73434,0.909309309,130,0,156,158.8,2.8
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,43,WE00043,D006,LO001,CO6,24,v1.3.1(feb22-region),484.7759179,3733.338665,7109,150.1411901,7214,0.6120718,0.860500476,560528,120360,0.990153327,240,0,228,226.4,1.6
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,71,WE00071,F002,LO001,CO6,24,v1.3.1(feb22-region),485.6984328,2177.375005,3956,112.0128671,3529,0.354274849,0.479492771,243894,56674,0.846562184,240,0,270,268.1,1.9
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,77,WE00090,H007,LO001,CO6,13,v1.3.1(feb22-region),485.8387593,3904.512499,12348,126.5106946,13956,0.516119735,0.892996988,493963,71043,0.89569161,130,0,168,169,1
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,39,WE00051,E003,LO001,CO6,13,v1.3.1(feb22-region),485.8523558,102241.0758,8893,20.40711664,6179,0.50207742,0.753261977,2086446,237092,0.90981671,130,0,96,98,2
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,139,WE00070,F003,LO002,CO6,13,v1.3.1(feb22-region),486.2623114,2894.667287,7026,419.8515494,6086,0.545803059,0.920775042,1215331,109254,0.955024196,130,0,168,167,1
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,134,WE00065,F008,LO002,CO6,13,v1.3.1(feb22-region),487.2757916,3123.102629,8811,147.8069095,9621,0.50825285,0.793375,461616,79626,0.940869368,130,0,150,151,1
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,10,WE00022,B003,LO001,CO6,13,v1.3.1(feb22-region),487.2975314,20948.49305,4618,17.94137467,7877,0.517460919,0.864539607,375845,60477,0.906019922,130,0,174,175.5,1.5
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,93,WE00023,B002,LO002,CO6,13,v1.3.1(feb22-region),487.4319693,5518.225904,7820,82.26869205,6879,0.505139084,0.834897258,453977,73950,0.902429668,130,0,168,166.2,1.8
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,11,WE00023,B002,LO001,CO6,13,v1.3.1(feb22-region),487.8751218,9079.921805,7183,103.9066879,6336,0.423228337,0.590203984,943465,178182,0.906028122,130,0,102,101,1
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,101,WE00029,C005,LO002,CO6,13,v1.3.1(feb22-region),487.9383886,7718.423114,6541,99.46910274,5191,0.322605078,0.471171415,767745,115645,0.701574683,130,0,102,99,3
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,110,WE00040,D009,LO002,CO6,13,v1.3.1(feb22-region),488.0566776,2698.598587,6387,146.814145,3902123,0.450355506,0.64301288,396192,62602,0.879129482,94,0,158,161,3
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,118,WE00051,E003,LO002,CO6,13,v1.3.1(feb22-region),488.3618874,134928.1838,7121,10.49696003,6835,0.454340519,0.771519781,1416336,170006,0.878107007,130,0,90,91,1
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,22,WE00022,B003,LO001,CO6,24,v1.3.1(feb22-region),488.497627,6921.361533,5689,117.4479335,4868,0.487025972,0.716149791,812900,136319,0.938653542,240,0,198,196.1,1.9
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,63,WE00075,G003,LO001,CO6,13,v1.3.1(feb22-region),488.5291317,8731.858875,3570,148.4529326,2852,0.34518089,0.459463089,1296270,200833,0.674509804,130,0,108,106,2
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,14,WE00026,C002,LO001,CO6,13,v1.3.1(feb22-region),489.0966262,3999.686805,6758,39.44353508,13438,0.375992728,0.581016886,157762,41490,0.928973069,130,0,162,165,3
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,150,WE00081,G009,LO002,CO6,13,v1.3.1(feb22-region),490.1761978,5607.476431,9705,97.93057722,9869,0.356191113,0.558095314,549143,79719,0.830190623,130,0,156,154,2
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,49,WE00049,E001,LO001,CO6,24,v1.3.1(feb22-region),490.665345,5064.907346,10593,269.4152097,10919,0.373803587,0.50191874,1364563,162501,0.878032663,240,0,156,158.6,2.6
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,30,WE00030,C006,LO001,CO6,13,v1.3.1(feb22-region),492.1859869,77273.0053,7807,18.5089003,6385,0.441556218,0.712688134,1430238,201269,0.886640195,130,0,96,97.5,1.5
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,129,WE00059,E011,LO002,CO6,13,v1.3.1(feb22-region),492.196719,4282.411614,7071,104.216437,3491146,0.621552588,0.89837479,446298,73455,0.939753924,116,0,161,161,0
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,49,WE00061,F012,LO001,CO6,13,v1.3.1(feb22-region),492.3219441,73792.71192,8868,28.50096076,4946,0.525120814,0.836944334,2103163,281962,0.873703203,130,0,96,95,1
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,126,WE00056,E008,LO002,CO6,13,v1.3.1(feb22-region),492.8463855,5665.907754,7968,79.03236868,6321,0.428161707,0.764812524,447790,60678,0.855547189,130,0,168,169,1
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,59,WE00072,F001,LO001,CO6,13,v1.3.1(feb22-region),495.2291449,27568.12859,3836,55.30833517,6051,0.402182075,0.586264844,1524747,175911,0.873826903,130,0,96,93.3,2.7
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,40,WE00052,E004,LO001,CO6,13,v1.3.1(feb22-region),495.3471664,4681.54115,5470,67.53218341,6907,0.483775428,0.834118332,316155,60262,0.877513711,130,0,162,164,2
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,35,WE00035,C011,LO001,CO6,24,v1.3.1(feb22-region),495.4979265,3248.564593,3617,328.7337637,6684,0.682856757,0.935793189,1067913,157174,0.975393973,240,0,246,247.2,1.2
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,66,WE00066,F007,LO001,CO6,13,v1.3.1(feb22-region),495.9924969,6735.627812,4798,41.06414017,7207,0.347760133,0.576026214,276593,43600,0.874531055,130,0,174,172.6,1.4
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,9,WE00009,A009,LO001,CO6,24,v1.3.1(feb22-region),496.0306631,362801.5213,5218,20.08647849,4828,0.489609628,0.683534081,7287405,733451,0.761402836,240,0,90,87.9,2.1
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,15,WE00015,B010,LO001,CO6,24,v1.3.1(feb22-region),496.8838696,12627.36428,4848,101.8812667,5775,0.534555333,0.808760328,1286492,196371,0.930280528,240,0,156,154.3,1.7
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,13,WE00025,C001,LO001,CO6,13,v1.3.1(feb22-region),496.9192062,96831.20293,5644,23.61242553,6762,0.582425445,0.945963352,2286420,229810,0.929659816,130,0,108,107.8,0.2
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,33,WE00045,D004,LO001,CO6,13,v1.3.1(feb22-region),497.5789011,4498.308273,4550,30.12009576,5877,0.25278842,0.411744562,135489,27558,0.48967033,130,0,174,177.6,3.6
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,28,WE00040,D009,LO001,CO6,13,v1.3.1(feb22-region),497.623476,493195.4816,4183,1.57145357,3627,0.520496878,0.873641029,775034,145883,0.595744681,130,0,78,157,79
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,102,WE00032,C008,LO002,CO6,13,v1.3.1(feb22-region),497.6994567,12160.13825,5154,27.42762262,7395,0.311551807,0.475312441,333524,64038,0.678696158,130,0,138,141,3
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,29,WE00041,D008,LO001,CO6,13,v1.3.1(feb22-region),497.7876077,79123.50521,3018,5.371262768,5278,0.444755925,0.803712122,424993,71613,0.865142478,130,0,174,173,1
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,81,WE00081,G009,LO001,CO6,13,v1.3.1(feb22-region),498.0091252,4204.406383,5041,14.4251145,8919,0.208023069,0.29880412,60649,22402,0.587383456,130,0,162,164.9,2.9
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,14,WE00014,B011,LO001,CO6,24,v1.3.1(feb22-region),498.1630184,3487.585411,5208,638.8950057,4870,0.660386083,0.848096833,2228201,287440,0.987711214,240,0,162,160.7,1.3
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,76,WE00090,H007,LO001,CO6,13,v1.3.1(feb22-region),499.0258161,6849.882545,6004,31.72977804,1756779,0.240115027,0.393484762,217345,41375,0.519986676,114,0,185,182,3
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,76,WE00076,G004,LO001,CO6,24,v1.3.1(feb22-region),499.8700321,49972.37609,7171,34.57795103,8477,0.417456763,0.591759499,1727942,321619,0.895133175,240,0,96,93.8,2.2
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,90,WE00090,H007,LO001,CO6,24,v1.3.1(feb22-region),500.7613225,2871.621495,6624,287.209475,7599,0.314122959,0.446143646,824757,77807,0.688405797,240,0,270,266.9,3.1
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,34,WE00046,D003,LO001,CO6,13,v1.3.1(feb22-region),500.9627426,22406.14759,3865,76.16575308,4844,0.430505507,0.612409509,1706581,209274,0.877878396,130,0,102,100,2
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,152,WE00080,G008,LO002,CO6,13,v1.3.1(feb22-region),501.6253188,60131.49193,5490,13.99693849,5609,0.532854198,0.79398891,841657,176236,0.904007286,130,0,102,101,1
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,92,WE00092,H005,LO001,CO6,24,v1.3.1(feb22-region),502.5333333,3133.006019,1230,118.2057524,3731,0.736229627,0.936305685,370339,108852,0.995934959,240,0,246,245.2,0.8
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,147,WE00075,G003,LO002,CO6,13,v1.3.1(feb22-region),503.4528864,71994.95258,5370,11.19363804,8016,0.292791054,0.431659705,805885,148943,0.653445065,130,0,96,100,4
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,67,WE00081,G009,LO001,CO6,13,v1.3.1(feb22-region),503.5832337,6766.420895,5857,61.6896118,3484,0.309080622,0.48681594,417418,68543,0.733139833,130,0,144,147.1,3.1
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,42,WE00055,E007,LO001,CO6,13,v1.3.1(feb22-region),505.4759239,5293.620561,7144,99.969374,5842,0.438530894,0.702231305,529200,76827,0.906774916,130,0,162,163.6,1.6
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,74,WE00074,G002,LO001,CO6,24,v1.3.1(feb22-region),505.5563077,4162.323,1625,220.6879732,3327,0.676153629,0.831615452,918575,222133,1,240,0,174,172.8,1.2
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,30,WE00030,C006,LO001,CO6,24,v1.3.1(feb22-region),505.9507265,11320.42711,1583,15.71244512,3492,0.333645733,0.446855452,177872,50598,0.651926721,240,0,222,225.4,3.4
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,60,WE00060,E012,LO001,CO6,24,v1.3.1(feb22-region),505.9956008,7025.933097,3637,175.9025528,6615,0.647593418,0.861989832,1235880,166954,0.986252406,240,0,246,245.3,0.7
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,31,WE00031,C007,LO001,CO6,24,v1.3.1(feb22-region),506.9572762,6831.111542,9105,124.9624253,6519,0.500568149,0.745703499,853632,142817,0.983415706,240,0,168,169.8,1.8
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,29,WE00041,D008,LO001,CO6,13,v1.3.1(feb22-region),507.6529297,8568.914194,8687,311.1598773,5744,0.291313417,0.444007883,2666302,239624,0.346034304,130,0,90,87,3
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,30,WE00030,C006,LO001,CO6,24,v1.3.1(feb22-region),507.6668054,5078.213439,4805,230.587948,4888,0.60851503,0.761072266,1170975,228519,0.996878252,240,0,174,172,2
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,6,WE00018,B007,LO001,CO6,13,v1.3.1(feb22-region),508.7834852,4213.496663,7242,94.11564038,7099,0.348617295,0.544461218,396556,55353,0.886633527,130,0,162,163.6,1.6
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,12,WE00024,B001,LO001,CO6,13,v1.3.1(feb22-region),510.2414705,50485.48405,3781,6.165384475,8286,0.452394356,0.72551447,311262,60976,0.888653795,130,0,174,174,0
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,62,WE00062,F011,LO001,CO6,24,v1.3.1(feb22-region),510.2997205,54315.31728,9302,24.8031428,6395,0.475025431,0.608552551,1347191,378175,0.91571705,240,0,102,99.7,2.3
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,63,WE00063,F010,LO001,CO6,24,v1.3.1(feb22-region),510.626516,18402.1362,7256,179.2177247,4952,0.321495293,0.42020537,3297989,535614,0.503445424,240,0,96,98.9,2.9
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,34,WE00034,C010,LO001,CO6,24,v1.3.1(feb22-region),511.3320741,3292.603511,8206,266.3398268,8313,0.55107638,0.710930481,876951,161076,0.985985864,240,0,186,185.6,0.4
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,82,WE00082,G010,LO001,CO6,24,v1.3.1(feb22-region),513.128314,3801.379461,6827,437.4720145,7422,0.36817589,0.470266796,1662997,256342,0.826717445,240,0,138,140.8,2.8
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,17,WE00029,C005,LO001,CO6,13,v1.3.1(feb22-region),513.1617506,41289.06278,7289,21.54878181,6363,0.444292117,0.698030788,889729,161681,0.910138565,130,0,90,92,2
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,40,WE00040,D009,LO001,CO6,24,v1.3.1(feb22-region),513.5276873,3289.25385,2456,408.6416301,3155,0.783294087,0.954142036,1344126,296011,0.989006515,240,0,174,173,1
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,51,WE00051,E003,LO001,CO6,24,v1.3.1(feb22-region),513.7976749,2458.687725,4473,190.8402066,4354,0.444112235,0.62429374,469216,79279,0.945226917,240,0,258,260.7,2.7
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,1,WE00001,A001,LO001,CO6,24,v1.3.1(feb22-region),514.3137389,426228.3123,2926,11.99897197,3641,0.680007858,0.930863569,5114302,591702,0.93062201,240,0,138,138.4,0.4
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,88,WE00018,B007,LO002,CO6,13,v1.3.1(feb22-region),514.8688463,3295.495545,8044,120.6106457,8747,0.31328264,0.492017291,397472,53296,0.780457484,130,0,174,172.6,1.4
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,73,WE00073,G001,LO001,CO6,24,v1.3.1(feb22-region),515.0417445,2795.178264,1605,170.5450899,4145,0.711220302,0.911931398,476704,100949,0.998130841,240,0,258,258.5,0.5
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,92,WE00021,B004,LO002,CO6,13,v1.3.1(feb22-region),516.3042544,9069.795246,6981,110.3019965,6912,0.386028169,0.674321489,1000417,91609,0.832545481,130,0,168,170,2
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,19,WE00031,C007,LO001,CO6,13,v1.3.1(feb22-region),516.3084813,5117.075451,6532,120.8073574,5964,0.338414663,0.563500281,618180,66708,0.8312921,130,0,162,163.9,1.9
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,11,WE00011,A011,LO001,CO6,24,v1.3.1(feb22-region),516.583174,3873.543704,3661,112.7951458,5126,0.614218379,0.817968214,436917,109051,0.995629609,240,0,222,223,1
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,13,WE00013,B012,LO001,CO6,13,v1.3.1(feb22-region),518.1717435,7095.716536,8437,69.87206507,8528,0.338711202,0.507412753,495792,70725,0.760815456,130,0,162,159.8,2.2
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,35,WE00047,D002,LO001,CO6,13,v1.3.1(feb22-region),518.5569039,4379.46677,9147,210.4057228,6644,0.546427101,0.865676159,921465,113832,0.906308079,130,0,162,162,0
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,113,WE00043,D006,LO002,CO6,13,v1.3.1(feb22-region),518.7339365,3218.701659,7626,275.4675075,3733179,0.338932204,0.543532833,886648,101997,0.477970102,113,0,159,154.7,4.3
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,94,WE00023,B002,LO002,CO6,13,v1.3.1(feb22-region),519.8407294,15120.25284,7842,24.066534,11132,0.350746293,0.582099098,363892,60242,0.827084927,130,0,174,171,3
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,150,WE00080,G008,LO002,CO6,13,v1.3.1(feb22-region),520.4941356,51187.27694,6565,15.23557593,4416,0.587263633,0.893295207,779868,96036,0.937090632,130,0,174,174.1,0.1
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,68,WE00068,F005,LO001,CO6,24,v1.3.1(feb22-region),520.8648396,3557.949994,3211,275.5893121,70316,0.339955422,0.473541559,980533,104811,0.836810962,221,0,241,244.2,3.2
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,100,WE00030,C006,LO002,CO6,13,v1.3.1(feb22-region),521.7095171,3395.870392,7849,205.7239071,7146,0.536015948,0.850473412,698612,92807,0.922792712,130,0,168,166.2,1.8
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,75,WE00075,G003,LO001,CO6,24,v1.3.1(feb22-region),522.7333572,5173.10495,8382,603.7555988,4738,0.649545329,0.872728553,3123291,348611,0.994989263,240,0,168,169,1
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,13,WE00013,B012,LO001,CO6,24,v1.3.1(feb22-region),523.0997576,942572.7012,7839,8.04453971,7483,0.577527286,0.918831053,7582564,953199,0.862992729,240,0,96,95.1,0.9
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,94,WE00094,H003,LO001,CO6,24,v1.3.1(feb22-region),523.2741636,236310.4817,8608,6.616531939,6917,0.607256963,0.910219123,1563556,264658,0.891263941,240,0,144,144,0
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,85,WE00085,H012,LO001,CO6,24,v1.3.1(feb22-region),523.4040806,5520.862767,8038,217.3588297,5929,0.575574853,0.950556327,1200008,141221,0.968151281,240,0,228,228.4,0.4
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,1,WE00001,A001,LO001,CO6,24,v1.3.1(feb22-region),524.2031761,244182.7515,2141,13.6450247,4511,0.520130575,0.648618358,3331880,619828,0.979448856,240,0,78,80.4,2.4
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,2,WE00002,A002,LO001,CO6,24,v1.3.1(feb22-region),524.7269914,1029506.424,7432,4.273333152,7084,0.555430031,0.888035013,4399424,626649,0.87459634,240,0,84,84.7,0.7
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,87,WE00087,H010,LO001,CO6,24,v1.3.1(feb22-region),525.4256065,9407.439851,10841,102.5013604,9152,0.389208577,0.525457006,964275,174474,0.884328014,240,0,150,152.3,2.3
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,128,WE00061,F012,LO002,CO6,13,v1.3.1(feb22-region),525.7183294,16196.71037,9362,28.09008228,8900,0.425492741,0.620857501,454967,120355,0.919354839,130,0,108,106.7,1.3
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,128,WE00058,E010,LO002,CO6,13,v1.3.1(feb22-region),527.7271177,3937.813341,5277,167.8439388,6715,0.385480115,0.655537351,660938,74423,0.837407618,130,0,168,166,2
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,37,WE00049,E001,LO001,CO6,13,v1.3.1(feb22-region),528.4299225,23500.22278,6450,87.90094065,6096,0.35511154,0.555502526,2065692,232276,0.775348837,130,0,78,81,3
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,61,WE00061,F012,LO001,CO6,24,v1.3.1(feb22-region),528.4572663,3754.80919,3241,105.2457247,6117,0.519798587,0.712878596,395178,85840,0.983955569,240,0,258,256.7,1.3
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,69,WE00081,G009,LO001,CO6,13,v1.3.1(feb22-region),529.9998924,196021.7742,9290,11.46575751,8996,0.578849394,0.919083311,2247538,272601,0.935306781,130,0,96,96,0
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,74,WE00076,G004,LO001,CO6,13,v1.3.1(feb22-region),531.9202358,48883.99537,10857,7.633179365,10592,0.50087097,0.720823349,373140,126726,0.952104633,130,0,102,100.7,1.3
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,86,WE00016,B009,LO002,CO6,13,v1.3.1(feb22-region),532.2062095,8052.680621,6023,28.35702357,12773,0.524311705,0.841548446,228350,53381,0.954839781,130,0,174,175.5,1.5
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,164,WE00094,H003,LO002,CO6,13,v1.3.1(feb22-region),532.5638471,10927.10206,9233,33.42663183,8059,0.386299432,0.62977287,365256,58374,0.904473086,130,0,174,175.5,1.5
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,123,WE00051,E003,LO002,CO6,13,v1.3.1(feb22-region),533.4175055,280828.6864,5861,8.088884712,5207,0.552293758,0.893145035,2271591,252842,0.84030029,130,0,90,90,0
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,93,WE00093,H004,LO001,CO6,24,v1.3.1(feb22-region),533.4321373,1594.990089,3205,303.8568337,6975,0.700246856,0.878656839,484649,113125,0.987519501,240,0,246,244.8,1.2
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,75,WE00087,H010,LO001,CO6,13,v1.3.1(feb22-region),534.4335521,10695.997,9293,85.28601624,9871,0.367717362,0.556533188,912219,155108,0.84795007,130,0,108,105,3
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,161,WE00089,H008,LO002,CO6,13,v1.3.1(feb22-region),534.5636157,89626.49483,6162,15.00312857,5357,0.49425785,0.759573447,1344678,184531,0.894027913,130,0,96,98,2
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,106,WE00036,C012,LO002,CO6,13,v1.3.1(feb22-region),534.6217712,4785.469924,8130,102.2163379,9799,0.331726894,0.569208924,489153,60605,0.833210332,130,0,156,155,1
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,26,WE00038,D011,LO001,CO6,13,v1.3.1(feb22-region),534.7301489,109911.0886,4836,4.975695149,5756,0.358853915,0.585715345,546884,68881,0.478081059,130,0,84,82,2
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,66,WE00066,F007,LO001,CO6,24,v1.3.1(feb22-region),535.7430097,5972.164112,3183,154.6110214,5561,0.638742035,0.957463305,923362,169979,0.933396167,240,0,234,233.8,0.2
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,67,WE00067,F006,LO001,CO6,24,v1.3.1(feb22-region),536.1200885,2312.332488,1807,353.7645674,7191,0.765986002,0.888794371,818021,180683,0.997232983,240,0,234,232.7,1.3
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,31,WE00043,D006,LO001,CO6,13,v1.3.1(feb22-region),536.226769,3513.74761,9384,95.22598839,3589814,0.491470392,0.771614889,334600,60358,0.869671782,110,0,170,169,1
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,48,WE00061,F012,LO001,CO6,13,v1.3.1(feb22-region),536.353775,30316.79515,6490,13.67536329,9080,0.467729919,0.783415041,414593,66752,0.901232666,130,0,174,174.7,0.7
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,85,WE00015,B010,LO002,CO6,13,v1.3.1(feb22-region),537.423688,3938.561986,6231,85.04287237,8236,0.544476948,0.883801534,334947,71166,0.936928262,130,0,162,162.2,0.2
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,47,WE00060,E012,LO001,CO6,13,v1.3.1(feb22-region),537.6052593,4648.846374,6769,132.7116984,6868,0.375458814,0.570151312,616956,94427,0.798640863,130,0,150,152.2,2.2
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,141,WE00072,F001,LO002,CO6,13,v1.3.1(feb22-region),538.2084286,6642.459978,7000,66.61629134,9162,0.276921684,0.439810245,442496,58825,0.447428571,130,0,162,159,3
