DATASET,Index,WellID,Well Name,Loop,Channel,fps,version,HROI Change Intensity,Harmonic Intensity,Heart size,Intensity/Harmonic Intensity (top 5 %),Movement detection max,SNR,SNR Top 5%,Signal Intensity Top 5%,Signal intensity,Signal regional prominence,Start frame(movement),Stop frame(movement),empty frames,ground truth,Heartrate (BPM),error
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,2,WE00002,A002,LO001,CO6,24,v1.4(may22-dev),560.987,0.058,5305.000,232.154,3702.000,0.594,0.814,13.000,2.000,0.987,0.000,239.000,0.000,236.900,235,1.900
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,30,WE00030,C006,LO001,CO6,24,v1.4(may22-dev),303.063,0.086,2764.000,23.992,2344.000,0.349,0.661,2.000,0.000,0.935,0.000,239.000,0.000,236.900,235,1.900
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,55,WE00055,E007,LO001,CO6,24,v1.4(may22-dev),906.957,0.110,5042.000,230.430,9394.000,0.458,0.589,25.000,5.000,0.968,0.000,239.000,0.000,236.900,235,1.900
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,58,WE00058,E010,LO001,CO6,24,v1.4(may22-dev),814.711,0.129,5260.000,192.558,6444.000,0.467,0.630,25.000,4.000,0.985,0.000,239.000,0.000,236.900,235,1.900
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,76,WE00076,G004,LO001,CO6,24,v1.4(may22-dev),678.965,0.085,12180.000,1605.195,8489.000,0.565,0.798,137.000,9.000,0.964,0.000,239.000,0.000,236.900,235,1.900
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,9,WE00009,A009,LO001,CO6,24,v1.4(may22-dev),697.869,0.229,7753.000,125.546,7939.000,0.394,0.559,29.000,4.000,0.812,0.000,239.000,0.000,221.100,223,1.900
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,96,WE00096,H001,LO001,CO6,24,v1.4(may22-dev),495.488,0.267,4504.000,63.704,10939.000,0.509,0.727,17.000,2.000,0.971,0.000,239.000,0.000,221.100,223,1.900
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,54,WE00054,E006,LO001,CO6,24,v1.4(may22-dev),544.603,0.071,1331.000,96.841,2197.000,0.432,0.601,7.000,2.000,0.983,0.000,239.000,0.000,212.900,211,1.900
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,87,WE00087,H010,LO001,CO6,24,v1.4(may22-dev),440.635,0.054,6624.000,139.920,7958.000,0.468,0.686,8.000,1.000,0.986,0.000,239.000,0.000,212.900,211,1.900
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,91,WE00091,H006,LO001,CO6,24,v1.4(may22-dev),592.847,0.227,6873.000,64.514,7142.000,0.468,0.652,15.000,2.000,0.954,0.000,239.000,0.000,212.900,211,1.900
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,61,WE00064,F009,LO001,CO6,13,v1.4(may22-dev),422.328,0.562,1749.000,9.444,7509.000,0.300,0.438,5.000,1.000,0.917,0.000,129.000,0.000,176.900,175,1.900
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,80,WE00080,G008,LO001,CO6,24,v1.4(may22-dev),728.355,0.185,7868.000,296.638,5134.000,0.527,0.743,55.000,7.000,0.963,0.000,239.000,0.000,173.100,175,1.900
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,111,WE00047,D002,LO002,CO6,13,v1.4(may22-dev),546.606,0.343,5404.000,79.789,7803.000,0.343,0.529,27.000,4.000,0.792,0.000,129.000,0.000,167.100,169,1.900
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,145,WE00082,G010,LO002,CO6,13,v1.4(may22-dev),685.296,0.331,5173.000,265.977,4705.000,0.492,0.821,88.000,10.000,0.934,0.000,129.000,0.000,167.100,169,1.900
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,47,WE00047,D002,LO001,CO6,24,v1.4(may22-dev),446.275,0.097,10101.000,142.485,7242.000,0.493,0.703,14.000,2.000,0.986,0.000,239.000,0.000,167.100,169,1.900
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,77,WE00081,G009,LO001,CO6,13,v1.4(may22-dev),554.226,0.241,1579.000,21.467,8919.000,0.288,0.386,5.000,2.000,0.527,0.000,129.000,0.000,164.900,163,1.900
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,20,WE00035,C011,LO001,CO6,13,v1.4(may22-dev),612.601,0.315,6536.000,95.279,9006.000,0.590,0.867,30.000,6.000,0.970,0.000,129.000,0.000,164.900,163,1.900
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,36,WE00054,E006,LO001,CO6,13,v1.4(may22-dev),480.585,0.354,8590.000,147.563,6072.000,0.485,0.806,52.000,6.000,0.894,0.000,129.000,0.000,164.900,163,1.900
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,90,WE00026,C002,LO002,CO6,13,v1.4(may22-dev),292.343,0.083,1412.000,121.239,6281.000,0.368,0.539,10.000,1.000,0.953,0.000,129.000,0.000,164.900,163,1.900
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,115,WE00051,E003,LO002,CO6,13,v1.4(may22-dev),486.757,0.229,8989.000,72.201,11956.000,0.507,0.841,17.000,4.000,0.937,0.000,129.000,0.000,164.900,163,1.900
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,53,WE00053,E005,LO001,CO6,24,v1.4(may22-dev),354.210,0.072,1863.000,81.401,3067.000,0.440,0.585,6.000,2.000,0.953,0.000,239.000,0.000,152.900,151,1.900
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,81,WE00081,G009,LO001,CO6,24,v1.4(may22-dev),673.413,3.116,6166.000,64.799,4302.000,0.474,0.632,202.000,14.000,0.950,0.000,239.000,0.000,152.900,151,1.900
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,83,WE00083,G011,LO001,CO6,24,v1.4(may22-dev),359.341,0.088,2512.000,80.663,3526.000,0.362,0.504,7.000,1.000,0.754,0.000,239.000,0.000,152.900,151,1.900
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,6,WE00006,A006,LO001,CO6,24,v1.4(may22-dev),428.505,0.336,1977.000,25.135,8740.000,0.355,0.552,8.000,2.000,0.854,0.000,239.000,0.000,140.900,139,1.900
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,154,WE00089,H008,LO002,CO6,13,v1.4(may22-dev),279.445,0.433,2136.000,12.259,2151.000,0.295,0.500,5.000,2.000,0.823,0.000,129.000,0.000,104.900,103,1.900
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,29,WE00029,C005,LO001,CO6,13,v1.4(may22-dev),321.759,0.568,4347.000,37.754,6688.000,0.532,0.800,21.000,4.000,0.977,0.000,129.000,0.000,104.900,103,1.900
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,34,WE00034,C010,LO001,CO6,13,v1.4(may22-dev),426.594,0.997,2934.000,41.079,4238.000,0.446,0.653,41.000,6.000,0.968,0.000,129.000,0.000,104.900,103,1.900
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,88,WE00088,H009,LO001,CO6,24,v1.4(may22-dev),186.144,0.227,2195.000,14.557,119315.000,0.435,0.594,3.000,1.000,0.987,0.000,195.000,0.000,101.100,103,1.900
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,92,WE00092,H005,LO001,CO6,24,v1.4(may22-dev),359.527,1.089,4213.000,11.659,8356.000,0.478,0.824,13.000,2.000,0.957,0.000,239.000,0.000,97.900,96,1.900
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,39,WE00052,E004,LO001,CO6,13,v1.4(may22-dev),411.749,1.602,3320.000,11.294,3789.000,0.414,0.666,18.000,4.000,0.966,0.000,129.000,0.000,95.100,97,1.900
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,76,WE00095,H002,LO001,CO6,13,v1.4(may22-dev),212.900,0.373,3308.000,11.835,6434.000,0.369,0.634,4.000,1.000,0.930,0.000,129.000,0.000,95.100,97,1.900
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,87,WE00087,H010,LO001,CO6,24,v1.4(may22-dev),254.530,0.142,2093.000,17.521,3153.000,0.366,0.540,2.000,1.000,0.881,0.000,239.000,0.000,94.100,96,1.900
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,90,WE00090,H007,LO001,CO6,24,v1.4(may22-dev),510.618,0.047,6298.000,385.953,7599.000,0.464,0.683,18.000,2.000,0.975,0.000,239.000,0.000,266.900,265,1.900
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,79,WE00079,G007,LO001,CO6,24,v1.4(may22-dev),410.722,0.157,9488.000,131.014,96089.000,0.499,0.744,21.000,2.000,0.926,0.000,174.000,0.000,258.900,257,1.900
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,44,WE00044,D005,LO001,CO6,24,v1.4(may22-dev),765.614,0.077,9273.000,245.395,6965.000,0.648,0.877,19.000,4.000,0.990,0.000,239.000,0.000,251.200,253,1.800
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,4,WE00004,A004,LO001,CO6,24,v1.4(may22-dev),400.695,0.045,3529.000,76.981,5368.000,0.439,0.591,3.000,1.000,0.978,0.000,239.000,0.000,245.200,247,1.800
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,92,WE00092,H005,LO001,CO6,24,v1.4(may22-dev),466.490,0.084,2820.000,61.203,3731.000,0.632,0.888,5.000,1.000,0.994,0.000,239.000,0.000,245.200,247,1.800
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,3,WE00003,A003,LO001,CO6,24,v1.4(may22-dev),292.939,0.073,1633.000,30.845,4545.000,0.474,0.761,2.000,1.000,0.971,0.000,239.000,0.000,209.200,211,1.800
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,36,WE00036,C012,LO001,CO6,24,v1.4(may22-dev),860.097,0.193,16950.000,585.602,9783.000,0.621,0.867,113.000,15.000,0.944,0.000,239.000,0.000,179.200,181,1.800
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,65,WE00065,F008,LO001,CO6,24,v1.4(may22-dev),313.636,0.065,2875.000,89.924,3386.000,0.489,0.690,6.000,1.000,0.978,0.000,239.000,0.000,179.200,181,1.800
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,48,WE00048,D001,LO001,CO6,24,v1.4(may22-dev),389.709,0.078,1520.000,56.716,8861.000,0.338,0.456,4.000,1.000,0.543,0.000,239.000,0.000,176.800,175,1.800
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,25,WE00025,C001,LO001,CO6,13,v1.4(may22-dev),272.522,0.330,5658.000,46.403,2039060.000,0.461,0.797,15.000,3.000,0.911,38.000,129.000,0.000,161.200,163,1.800
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,114,WE00050,E002,LO002,CO6,13,v1.4(may22-dev),660.219,0.202,3983.000,184.991,5742.000,0.495,0.729,37.000,6.000,0.907,0.000,129.000,0.000,161.200,163,1.800
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,147,WE00084,G012,LO002,CO6,13,v1.4(may22-dev),260.570,0.133,2301.000,18.454,4441.000,0.351,0.565,2.000,1.000,0.977,0.000,129.000,0.000,161.200,163,1.800
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,7,WE00007,A007,LO001,CO6,13,v1.4(may22-dev),518.335,0.295,5867.000,81.101,6920.000,0.490,0.784,24.000,4.000,0.943,0.000,129.000,0.000,158.800,157,1.800
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,43,WE00043,D006,LO001,CO6,24,v1.4(may22-dev),637.647,0.093,3973.000,469.434,5240.000,0.633,0.858,44.000,6.000,0.986,0.000,239.000,0.000,155.200,157,1.800
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,23,WE00023,B002,LO001,CO6,24,v1.4(may22-dev),377.591,1.414,3671.000,6.951,10968.000,0.568,0.755,10.000,2.000,0.973,0.000,239.000,0.000,149.200,151,1.800
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,82,WE00082,G010,LO001,CO6,24,v1.4(may22-dev),523.218,0.391,6556.000,98.440,7422.000,0.489,0.626,39.000,6.000,0.954,0.000,239.000,0.000,140.800,139,1.800
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,150,WE00085,H012,LO002,CO6,13,v1.4(may22-dev),293.448,1.003,6410.000,15.182,4121.000,0.428,0.725,15.000,3.000,0.917,0.000,129.000,0.000,113.200,115,1.800
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,44,WE00044,D005,LO001,CO6,24,v1.4(may22-dev),652.591,6.504,6865.000,12.005,6327.000,0.521,0.756,78.000,13.000,0.898,0.000,239.000,0.000,103.800,102,1.800
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,54,WE00054,E006,LO001,CO6,24,v1.4(may22-dev),428.508,0.783,9237.000,26.377,9057.000,0.413,0.561,21.000,4.000,0.922,0.000,239.000,0.000,94.200,96,1.800
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,72,WE00072,F001,LO001,CO6,24,v1.4(may22-dev),580.747,3.845,4040.000,9.430,4886.000,0.381,0.595,36.000,9.000,0.872,0.000,239.000,0.000,94.200,96,1.800
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,71,WE00085,H012,LO001,CO6,13,v1.4(may22-dev),128.087,2.327,9696.000,11.466,1245377.000,0.545,0.875,27.000,5.000,0.882,0.000,54.000,0.000,114.300,116,1.700
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,67,WE00067,F006,LO001,CO6,24,v1.4(may22-dev),409.590,2.480,3602.000,7.138,5073.000,0.505,0.695,18.000,4.000,0.965,0.000,239.000,0.000,97.700,96,1.700
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,95,WE00095,H002,LO001,CO6,24,v1.4(may22-dev),389.844,0.552,2763.000,26.881,2875.000,0.412,0.569,15.000,3.000,0.865,0.000,239.000,0.000,97.700,96,1.700
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,28,WE00028,C004,LO001,CO6,24,v1.4(may22-dev),510.765,9.597,4642.000,4.151,3104.000,0.482,0.810,40.000,8.000,0.868,0.000,239.000,0.000,97.700,96,1.700
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,41,WE00041,D008,LO001,CO6,24,v1.4(may22-dev),367.704,1.620,5307.000,6.164,4835.000,0.448,0.736,10.000,2.000,0.943,0.000,239.000,0.000,97.700,96,1.700
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,49,WE00049,E001,LO001,CO6,24,v1.4(may22-dev),658.283,2.623,7640.000,16.363,8267.000,0.386,0.575,43.000,8.000,0.703,0.000,239.000,0.000,97.700,96,1.700
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,35,WE00035,C011,LO001,CO6,24,v1.4(may22-dev),266.646,0.630,404.000,9.674,2001.000,0.521,0.674,6.000,2.000,0.990,0.000,239.000,0.000,94.300,96,1.700
MULTIPLEX_24FPS_211207134801_Multiplex74_F1_9896_Cas9_Tank_specific_21C,79,WE00079,G007,LO001,CO6,24,v1.4(may22-dev),492.537,2.440,8787.000,7.938,9032.000,0.445,0.640,19.000,5.000,0.956,0.000,239.000,0.000,94.300,96,1.700
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,91,WE00096,H001,LO001,CO6,13,v1.4(may22-dev),387.079,0.506,1712.000,56.727,7905.000,0.392,0.574,29.000,5.000,0.918,0.000,129.000,0.000,86.700,85,1.700
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,148,WE00088,H009,LO002,CO6,13,v1.4(may22-dev),301.910,0.279,2094.000,40.650,4828.000,0.347,0.487,11.000,3.000,0.787,0.000,129.000,0.000,86.700,85,1.700
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,31,WE00045,D004,LO001,CO6,13,v1.4(may22-dev),412.346,17.920,6277.000,4.691,3501.000,0.416,0.723,84.000,11.000,0.768,0.000,129.000,0.000,55.700,54,1.700
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,14,WE00014,B011,LO001,CO6,13,v1.4(may22-dev),194.248,1.964,4156.000,2.026,7472.000,0.356,0.671,4.000,1.000,0.550,0.000,129.000,0.000,55.700,54,1.700
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,51,WE00051,E003,LO001,CO6,24,v1.4(may22-dev),512.258,0.039,4477.000,295.534,4354.000,0.620,0.867,11.000,2.000,0.991,0.000,239.000,0.000,260.700,259,1.700
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,88,WE00088,H009,LO001,CO6,24,v1.4(may22-dev),887.680,0.390,8534.000,79.390,8693.000,0.599,0.785,31.000,6.000,0.968,0.000,239.000,0.000,260.700,259,1.700
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,34,WE00034,C010,LO001,CO6,24,v1.4(may22-dev),863.279,0.074,6565.000,455.301,6001.000,0.714,0.935,34.000,6.000,0.994,0.000,239.000,0.000,260.700,259,1.700
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,65,WE00065,F008,LO001,CO6,24,v1.4(may22-dev),384.766,0.041,1214.000,94.650,2189.000,0.537,0.724,4.000,1.000,0.987,0.000,239.000,0.000,260.700,259,1.700
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,60,WE00060,E012,LO001,CO6,24,v1.4(may22-dev),496.000,0.145,3940.000,105.064,6615.000,0.468,0.640,15.000,2.000,0.963,0.000,239.000,0.000,245.300,247,1.700
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,33,WE00033,C009,LO001,CO6,24,v1.4(may22-dev),715.038,0.217,5062.000,56.522,6042.000,0.382,0.525,12.000,2.000,0.947,0.000,239.000,0.000,245.300,247,1.700
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,47,WE00066,F007,LO001,CO6,13,v1.4(may22-dev),304.020,0.313,3728.000,20.252,115853.000,0.466,0.788,6.000,1.000,0.964,0.000,121.000,0.000,175.700,174,1.700
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,57,WE00076,G004,LO001,CO6,13,v1.4(may22-dev),404.982,1.216,4065.000,7.004,5879.000,0.432,0.700,9.000,2.000,0.887,0.000,129.000,0.000,173.300,175,1.700
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,76,WE00096,H001,LO001,CO6,13,v1.4(may22-dev),591.113,2.165,6745.000,34.870,2273609.000,0.396,0.605,75.000,9.000,0.889,31.000,129.000,0.000,173.300,175,1.700
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,107,WE00043,D006,LO002,CO6,13,v1.4(may22-dev),702.479,0.285,4450.000,313.446,3734415.000,0.513,0.758,89.000,11.000,0.938,0.000,112.000,0.000,154.700,153,1.700
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,75,WE00075,G003,LO001,CO6,24,v1.4(may22-dev),562.267,0.051,4958.000,180.536,6161.000,0.421,0.607,9.000,1.000,0.988,0.000,239.000,0.000,257.400,259,1.600
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,13,WE00013,B012,LO001,CO6,24,v1.4(may22-dev),596.363,0.070,8062.000,736.902,8452.000,0.532,0.780,52.000,4.000,0.988,0.000,239.000,0.000,230.600,229,1.600
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,31,WE00031,C007,LO001,CO6,24,v1.4(may22-dev),793.696,0.085,6847.000,665.369,9318.000,0.521,0.694,57.000,6.000,0.989,0.000,239.000,0.000,230.600,229,1.600
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,24,WE00024,B001,LO001,CO6,24,v1.4(may22-dev),362.544,0.055,5156.000,421.372,83607.000,0.716,0.957,23.000,3.000,0.989,0.000,166.000,0.000,215.400,217,1.600
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,89,WE00095,H002,LO001,CO6,13,v1.4(may22-dev),587.135,0.283,4672.000,255.772,1310052.000,0.489,0.807,72.000,8.000,0.950,0.000,122.000,0.000,167.600,166,1.600
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,71,WE00071,F002,LO001,CO6,24,v1.4(may22-dev),679.686,0.128,4430.000,126.531,7502.000,0.522,0.758,16.000,3.000,0.982,0.000,239.000,0.000,161.400,163,1.600
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,73,WE00073,G001,LO001,CO6,24,v1.4(may22-dev),576.422,0.212,2068.000,288.900,5862.000,0.652,0.836,61.000,7.000,0.993,0.000,239.000,0.000,161.400,163,1.600
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,13,WE00013,B012,LO001,CO6,24,v1.4(may22-dev),651.212,0.194,5437.000,438.728,6267.000,0.411,0.568,85.000,8.000,0.912,0.000,239.000,0.000,158.600,157,1.600
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,32,WE00032,C008,LO001,CO6,24,v1.4(may22-dev),761.346,0.202,8627.000,344.736,9939.000,0.575,0.791,70.000,9.000,0.988,0.000,239.000,0.000,158.600,157,1.600
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,49,WE00049,E001,LO001,CO6,24,v1.4(may22-dev),500.705,0.082,10123.000,381.584,10919.000,0.501,0.675,31.000,4.000,0.992,0.000,239.000,0.000,158.600,157,1.600
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,10,WE00010,A010,LO001,CO6,24,v1.4(may22-dev),441.582,4.645,5565.000,5.334,7018.000,0.565,0.794,25.000,5.000,0.894,0.000,239.000,0.000,91.600,90,1.600
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,83,WE00083,G011,LO001,CO6,24,v1.4(may22-dev),464.851,12.585,6909.000,4.570,4197.000,0.581,0.859,58.000,10.000,0.909,0.000,239.000,0.000,91.600,90,1.600
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,20,WE00020,B005,LO001,CO6,24,v1.4(may22-dev),469.298,3.532,2208.000,21.772,2586.000,0.563,0.717,77.000,13.000,0.983,0.000,239.000,0.000,88.400,90,1.600
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,83,WE00083,G011,LO001,CO6,24,v1.4(may22-dev),455.458,0.052,6119.000,838.214,102954.000,0.661,0.936,44.000,4.000,0.986,0.000,204.000,0.000,255.500,254,1.500
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,86,WE00086,H011,LO001,CO6,24,v1.4(may22-dev),361.678,0.068,8806.000,60.566,5555.000,0.542,0.847,4.000,1.000,0.969,0.000,239.000,0.000,254.500,253,1.500
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,40,WE00040,D009,LO001,CO6,24,v1.4(may22-dev),625.971,0.120,13323.000,538.748,6495.000,0.586,0.947,65.000,6.000,0.918,0.000,239.000,0.000,254.500,253,1.500
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,74,WE00074,G002,LO001,CO6,24,v1.4(may22-dev),278.189,0.028,629.000,54.873,1007.000,0.535,0.755,2.000,1.000,0.994,0.000,239.000,0.000,254.500,253,1.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,60,WE00079,G007,LO001,CO6,13,v1.4(may22-dev),281.158,0.114,644.000,19.369,1354.000,0.340,0.513,2.000,1.000,0.943,0.000,129.000,0.000,179.500,181,1.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,158,WE00095,H002,LO002,CO6,13,v1.4(may22-dev),293.033,0.119,690.000,17.637,4475.000,0.325,0.513,2.000,1.000,0.896,0.000,129.000,0.000,179.500,181,1.500
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,62,WE00062,F011,LO001,CO6,24,v1.4(may22-dev),387.588,0.080,2275.000,50.446,2611.000,0.390,0.592,4.000,1.000,0.915,0.000,239.000,0.000,170.500,169,1.500
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,33,WE00034,C010,LO001,CO6,13,v1.4(may22-dev),349.775,0.216,3580.000,20.643,2967565.000,0.329,0.486,4.000,1.000,0.921,0.000,101.000,0.000,168.500,170,1.500
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,9,WE00021,B004,LO001,CO6,13,v1.4(may22-dev),282.670,0.118,3989.000,45.193,10428.000,0.390,0.730,5.000,1.000,0.893,0.000,129.000,0.000,158.500,157,1.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,45,WE00063,F010,LO001,CO6,13,v1.4(may22-dev),643.501,0.272,7603.000,153.772,8876.000,0.548,0.815,42.000,8.000,0.977,0.000,129.000,0.000,158.500,157,1.500
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,27,WE00042,D007,LO001,CO6,13,v1.4(may22-dev),656.768,0.298,4362.000,202.762,3732128.000,0.624,0.815,60.000,11.000,0.973,0.000,116.000,0.000,153.500,155,1.500
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,26,WE00026,C002,LO001,CO6,24,v1.4(may22-dev),563.739,0.698,6797.000,68.702,7030.000,0.463,0.627,48.000,6.000,0.941,0.000,239.000,0.000,152.500,151,1.500
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,79,WE00079,G007,LO001,CO6,24,v1.4(may22-dev),300.442,0.164,862.000,17.535,2213.000,0.537,0.653,3.000,1.000,1.000,0.000,239.000,0.000,152.500,151,1.500
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,24,WE00024,B001,LO001,CO6,24,v1.4(may22-dev),633.908,0.128,3777.000,168.675,6232.000,0.361,0.436,22.000,5.000,0.629,0.000,239.000,0.000,146.500,145,1.500
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,5,WE00005,A005,LO001,CO6,13,v1.4(may22-dev),259.408,0.133,1666.000,47.241,4784.000,0.569,0.855,6.000,2.000,0.974,0.000,129.000,0.000,143.500,145,1.500
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,69,WE00083,G011,LO001,CO6,13,v1.4(may22-dev),390.370,1.897,5155.000,28.451,3109.000,0.530,0.844,54.000,7.000,0.947,0.000,129.000,0.000,110.500,109,1.500
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,64,WE00067,F006,LO001,CO6,13,v1.4(may22-dev),437.530,0.468,5697.000,35.032,5390.000,0.392,0.577,16.000,4.000,0.961,0.000,129.000,0.000,110.500,109,1.500
OMAR_13FPS_170908133037_Ol_UFSP1_VEPH1_Temp_21C,99,WE00030,C006,LO002,CO6,13,v1.4(may22-dev),396.933,1.448,4575.000,27.473,3680.000,0.450,0.739,40.000,6.000,0.890,0.000,129.000,0.000,104.500,103,1.500
